COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,1996,1996,IDX,Index,0,Units,,,1,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,1997,1997,IDX,Index,0,Units,,,1,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,1998,1998,IDX,Index,0,Units,,,2,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,1999,1999,IDX,Index,0,Units,,,2,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2000,2000,IDX,Index,0,Units,,,2,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2001,2001,IDX,Index,0,Units,,,4,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2002,2002,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2003,2003,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2004,2004,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2005,2005,IDX,Index,0,Units,,,6,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2006,2006,IDX,Index,0,Units,,,6,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2007,2007,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2008,2008,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2009,2009,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2010,2010,IDX,Index,0,Units,,,5,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2011,2011,IDX,Index,0,Units,,,4,,
PRT,Portugal,FIT_SOLAR,Feed-in Tariffs Solar,2012,2012,IDX,Index,0,Units,,,4,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1990,1990,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1991,1991,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1992,1992,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1993,1993,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1994,1994,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1995,1995,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1996,1996,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1997,1997,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1998,1998,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,1999,1999,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2000,2000,IDX,Index,0,Units,,,0,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2001,2001,IDX,Index,0,Units,,,4,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2002,2002,IDX,Index,0,Units,,,4,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2003,2003,IDX,Index,0,Units,,,3,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2004,2004,IDX,Index,0,Units,,,3,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2005,2005,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2006,2006,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2007,2007,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2008,2008,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2009,2009,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2010,2010,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2011,2011,IDX,Index,0,Units,,,2,,
HUN,Hungary,FIT_SOLAR,Feed-in Tariffs Solar,2012,2012,IDX,Index,0,Units,,,2,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1990,1990,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1991,1991,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1992,1992,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1993,1993,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1994,1994,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1995,1995,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1996,1996,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1997,1997,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1998,1998,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,1999,1999,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2000,2000,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2001,2001,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2002,2002,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2003,2003,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2004,2004,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2005,2005,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2006,2006,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2007,2007,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2008,2008,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2009,2009,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2010,2010,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2011,2011,IDX,Index,0,Units,,,0,,
IRL,Ireland,TRADESCH_EEF,Trading Schemes White Certificates,2012,2012,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1990,1990,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1991,1991,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1992,1992,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1993,1993,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1994,1994,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1995,1995,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1996,1996,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1997,1997,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1998,1998,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,1999,1999,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2000,2000,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2001,2001,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2002,2002,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2003,2003,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2004,2004,IDX,Index,0,Units,,,0,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2005,2005,IDX,Index,0,Units,,,6,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2006,2006,IDX,Index,0,Units,,,6,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2007,2007,IDX,Index,0,Units,,,1,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2008,2008,IDX,Index,0,Units,,,3,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2009,2009,IDX,Index,0,Units,,,4,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2010,2010,IDX,Index,0,Units,,,5,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2011,2011,IDX,Index,0,Units,,,4,,
BEL,Belgium,TRADESCH_CO2,Trading Schemes CO2,2012,2012,IDX,Index,0,Units,,,2,,
PRT,Portugal,TAXCO2,Tax CO2,1990,1990,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1991,1991,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1992,1992,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1993,1993,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1994,1994,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1995,1995,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1996,1996,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1997,1997,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1998,1998,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,1999,1999,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2000,2000,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2001,2001,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2002,2002,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2003,2003,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2004,2004,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2005,2005,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2006,2006,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2007,2007,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2008,2008,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2009,2009,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2010,2010,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2011,2011,IDX,Index,0,Units,,,0,,
PRT,Portugal,TAXCO2,Tax CO2,2012,2012,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1990,1990,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1991,1991,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1992,1992,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1993,1993,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1994,1994,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1995,1995,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1996,1996,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1997,1997,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1998,1998,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,1999,1999,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2000,2000,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2001,2001,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2002,2002,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2003,2003,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2004,2004,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2005,2005,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2006,2006,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2007,2007,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2008,2008,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2009,2009,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2010,2010,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2011,2011,IDX,Index,0,Units,,,0,,
FIN,Finland,TRADESCH_REC,Trading Schemes Green Certificates,2012,2012,IDX,Index,0,Units,,,0,,
FIN,Finland,EPS_NMKT,Non-market EPS,1990,1990,IDX,Index,0,Units,,,1.25,,
FIN,Finland,EPS_NMKT,Non-market EPS,1991,1991,IDX,Index,0,Units,,,1.5,,
FIN,Finland,EPS_NMKT,Non-market EPS,1992,1992,IDX,Index,0,Units,,,2,,
FIN,Finland,EPS_NMKT,Non-market EPS,1993,1993,IDX,Index,0,Units,,,2.125,,
FIN,Finland,EPS_NMKT,Non-market EPS,1994,1994,IDX,Index,0,Units,,,2.125,,
FIN,Finland,EPS_NMKT,Non-market EPS,1995,1995,IDX,Index,0,Units,,,2.125,,
FIN,Finland,EPS_NMKT,Non-market EPS,1996,1996,IDX,Index,0,Units,,,2.625,,
FIN,Finland,EPS_NMKT,Non-market EPS,1997,1997,IDX,Index,0,Units,,,3.125,,
FIN,Finland,EPS_NMKT,Non-market EPS,1998,1998,IDX,Index,0,Units,,,2.625,,
FIN,Finland,EPS_NMKT,Non-market EPS,1999,1999,IDX,Index,0,Units,,,2.625,,
FIN,Finland,EPS_NMKT,Non-market EPS,2000,2000,IDX,Index,0,Units,,,2.875,,
FIN,Finland,EPS_NMKT,Non-market EPS,2001,2001,IDX,Index,0,Units,,,2.375,,
FIN,Finland,EPS_NMKT,Non-market EPS,2002,2002,IDX,Index,0,Units,,,3.625,,
FIN,Finland,EPS_NMKT,Non-market EPS,2003,2003,IDX,Index,0,Units,,,4.625,,
FIN,Finland,EPS_NMKT,Non-market EPS,2004,2004,IDX,Index,0,Units,,,4.625,,
FIN,Finland,EPS_NMKT,Non-market EPS,2005,2005,IDX,Index,0,Units,,,3.75,,
FIN,Finland,EPS_NMKT,Non-market EPS,2006,2006,IDX,Index,0,Units,,,5.25,,
FIN,Finland,EPS_NMKT,Non-market EPS,2007,2007,IDX,Index,0,Units,,,5.25,,
FIN,Finland,EPS_NMKT,Non-market EPS,2008,2008,IDX,Index,0,Units,,,5.25,,
FIN,Finland,EPS_NMKT,Non-market EPS,2009,2009,IDX,Index,0,Units,,,5.375,,
FIN,Finland,EPS_NMKT,Non-market EPS,2010,2010,IDX,Index,0,Units,,,5.375,,
FIN,Finland,EPS_NMKT,Non-market EPS,2011,2011,IDX,Index,0,Units,,,5.375,,
FIN,Finland,EPS_NMKT,Non-market EPS,2012,2012,IDX,Index,0,Units,,,5.375,,
IRL,Ireland,TAXES,Taxes,1990,1990,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,1991,1991,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,1992,1992,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,1993,1993,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,1994,1994,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,1995,1995,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,1996,1996,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,1997,1997,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,1998,1998,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,1999,1999,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,2000,2000,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2001,2001,IDX,Index,0,Units,,,0.75,,
IRL,Ireland,TAXES,Taxes,2002,2002,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2003,2003,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2004,2004,IDX,Index,0,Units,,,1.25,,
IRL,Ireland,TAXES,Taxes,2005,2005,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2006,2006,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2007,2007,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2008,2008,IDX,Index,0,Units,,,0.75,,
IRL,Ireland,TAXES,Taxes,2009,2009,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2010,2010,IDX,Index,0,Units,,,1,,
IRL,Ireland,TAXES,Taxes,2011,2011,IDX,Index,0,Units,,,0.75,,
IRL,Ireland,TAXES,Taxes,2012,2012,IDX,Index,0,Units,,,0.75,,
GRC,Greece,TAXSOX,Tax SOx,1990,1990,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1991,1991,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1992,1992,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1993,1993,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1994,1994,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1995,1995,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1996,1996,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1997,1997,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1998,1998,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,1999,1999,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2000,2000,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2001,2001,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2002,2002,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2003,2003,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2004,2004,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2005,2005,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2006,2006,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2007,2007,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2008,2008,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2009,2009,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2010,2010,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2011,2011,IDX,Index,0,Units,,,0,,
GRC,Greece,TAXSOX,Tax SOx,2012,2012,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1990,1990,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1991,1991,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1992,1992,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1993,1993,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1994,1994,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1995,1995,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1996,1996,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1997,1997,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1998,1998,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,1999,1999,IDX,Index,0,Units,,,0,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2000,2000,IDX,Index,0,Units,,,1,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2001,2001,IDX,Index,0,Units,,,1,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2002,2002,IDX,Index,0,Units,,,1,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2003,2003,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2004,2004,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2005,2005,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2006,2006,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2007,2007,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2008,2008,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2009,2009,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2010,2010,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2011,2011,IDX,Index,0,Units,,,5,,
HUN,Hungary,ELV_SOX,Emission limit values SOx,2012,2012,IDX,Index,0,Units,,,5,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1990,1990,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1991,1991,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1992,1992,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1993,1993,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1994,1994,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1995,1995,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1996,1996,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1997,1997,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1998,1998,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,1999,1999,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2000,2000,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2001,2001,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2002,2002,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2003,2003,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2004,2004,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2005,2005,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2006,2006,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2007,2007,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2008,2008,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2009,2009,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2010,2010,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2011,2011,IDX,Index,0,Units,,,0,,
SVN,Slovenia,TRADESCH_REC,Trading Schemes Green Certificates,2012,2012,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1990,1990,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1991,1991,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1992,1992,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1993,1993,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1994,1994,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1995,1995,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1996,1996,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1997,1997,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1998,1998,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,1999,1999,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2000,2000,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2001,2001,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2002,2002,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2003,2003,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2004,2004,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2005,2005,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2006,2006,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2007,2007,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2008,2008,IDX,Index,0,Units,,,0,,
BEL,Belgium,TAXSOX,Tax SOx,2009,2009,IDX,Index,0,Units,,,0,,
